id;name;lat;lon;city;address;website;description;image_url;google_place_id;google_rating;google_user_ratings_total;google_editorial_summary
gym_001020;Utegym Utsiktsplatsen Edsvik;59.4398061;17.9592528;Sollentuna;Landsnoravägen 42, 192 51 Sollentuna;;;;ChIJZ5zqMVSZX0YRvgZQOqIVMo8;4.3;8;
gym_001021;Utegym Vägga havsbad;56.1611181;14.8782602;;;;;;ChIJmbxEuTSFVkYR3pom8AEXrr0;5.0;2;
gym_001022;Utegym Vägga idrottsplats;56.1627495;14.8813928;;;;;;ChIJoyweeKqFVkYRl-4rYomfvKI;4.2;379;
gym_001023;Utegym Västra grönpepparparken;59.2551985;15.2154371;Örebro;Peppargatan 22, 702 51 Örebro;;;;ChIJ-9CovvMUXEYRltmiVJ-whlo;3.9;25;
gym_001024;Utegym vid Hälsans stig vid Brogatan;58.183884;13.970125;Tidaholm;Brogatan, Helliden, Kulle, Tidaholm, Tidaholms kommun, Västra Götalands län, 522 31, Sverige;;Utegym längs Hälsans stig vid Brogatan;;;;;
gym_001025;Utegym vid Hälsans stig vid Tidavallen;58.171806;13.960941;Tidaholm;Södra Ringvägen, Siggestorp, Tidaholm, Tidaholms kommun, Västra Götalands län, 522 30, Sverige;;Utegym längs Hälsans stig vid Tidavallen;;;;;
gym_001026;Utegym vid Sandaspåret;59.5100144;17.9415262;Upplands Väsby;Upplands Väsby Östra, Upplands Väsby;;;;ChIJWyG93LWZX0YRVuAHwzSCGHw;4.2;5;
gym_001027;Utegym vid Sjöängsskolan;56.7314056;16.3053167;Kalmar;Önnemovägen 17, 393 63 Kalmar;;;;ChIJSQBNUwDPV0YRtBqOm6PY71I;;;
gym_001028;Utegym vid Tingbyskans;56.6805178;16.2298654;Tingby;Måleksvägen, Tingby, Smedby, Kalmar kommun, Kalmar län, 394 71, Sverige;;;;ChIJRdEiaQDPV0YRp8Jfg0iLy3I;4.0;1;
gym_001029;Utegym vid Vilsta;59.35285791773956;16.50192718720268;Eskilstuna;Gullregnsvägen 2, 632 29 Eskilstuna;;;;ChIJE__dDanzXkYRgJK8zMkUlnE;5.0;2;
gym_001030;Utegym Vilunda Luxor;59.5189922;17.9219575;Upplands Väsby;GW9C+JR, 194 70 Upplands Väsby;;;;ChIJi3R2Ly6ZX0YRuwpHchHG09w;;;
gym_001031;Utegym Vipan;55.705915;13.227152;Lund;224 68 Östra Torns by, Sweden;;;;4.4;17;;
gym_001032;Utegymmet Motionsgläntan;59.3524804;17.9791235;Solna;Jonstorpsvägen 18, 171 55 Solna;;;;;;;
gym_001033;Utegymmet Motionsgläntan;59.3548777;17.9787702;Solna;Huvudstaleden, Solna strand, Huvudsta, Solna, Solna kommun, Stockholms län, 171 54, Sverige;;;;;;;
gym_001034;Trollhättans utegym;58.2900493;12.2891138;Trollhättan;Spiköstigen, Källstorp, Trollhättan, Trollhättans kommun, Västra Götalands län, 461 31, Sverige;https://www.trollhattan.se/startsida/bygga-bo-och-miljo/natur-och-parker/utegym/spikons-utegym/;;https://www.trollhattan.se/contentassets/d3a83c0b35e7461eb0d7ab1572618df8/dsc-0137.jpg;ChIJX_k3Mfc8RUYRIWMHnnWt5d0;4.2;807;
gym_001035;V O K Stugans utegym;57.6122855;18.3816525;Visby;FOLLINGBO STORA VEDE 385, 621 91 Visby;;;;;;;
gym_001036;Väderkvarnbackens utegym;58.3964439;15.0712493;Skänninge;Väderkvarnsbacken, Skänninge, Mjölby kommun, Östergötlands län, 596 32, Sverige;;;;;;;
gym_001037;Vågholmens utegym;59.5987945;16.5730721;Västerås;Öster Mälarstrands Allé, 723 56 Västerås;;;;ChIJKf-He6phXkYR64IX4flFUZI;4.7;25;
gym_001038;Vålbergs utegym;59.394625;13.1782977;;;;;;ChIJvUxQl2hOQ0YR3cLFIhDsLuk;4.4;17;
gym_001039;Valhalla (utegym 2324);57.701111562092116;11.991630995035505;Göteborg;;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=6317;Utegym med två maskiner i metall med rörliga delar. Närmsta hållplats: Skandinavium ;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/61e0a39acfc4d247ccaa7783_6347d32a118251387c4692d0_large.jpg;ChIJHWa0qYLzT0YRUEW84G3YH18;;;
gym_001040;Valje utegym;56.0617478;14.5389601;Sölvesborg;Vibergs väg 22, 294 77 Sölvesborg;;;;;;;
gym_001041;Valla Parkens utegym;59.2373443;14.4377813;Degerfors;Stora Vallavägen 1, 693 31 Degerfors;;;;;;;
gym_001042;Vallbydungens utegym;59.860486;17.6662794;Uppsala;Vallbygatan, Uppsala;;;;;;;
gym_001043;Vallentuna IP utomhusgym och motionsspår;59.5335419;18.0971584;Vallentuna;Vallentuna IP motionsspår, Kristineberg, Gustavslund, Vallentuna, Vallentuna kommun, Stockholms län, 186 40, Sverige;;;;ChIJF2OBdQCRX0YRcP8zCBoO1EU;5.0;4;
gym_001044;Vallentunas utegym;59.5110376;18.0541669;Vallentuna;Hasseluddsvägen 8, 186 53 Vallentuna;;;;;;;
gym_001045;Vallnäsvägens utegym;65.1019739;17.1202081;Storuman;Blå vägen 255, 923 32 Storuman;;;;ChIJSVcBcABZd0YRG7VaJrG04WY;;;
gym_001046;Vanadis Utegym;59.347537;18.0530144;;;https://motionera.stockholm/hitta-utegym/utegym/vanadislundens-utegym/;;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/1f6369f0-c608-4a51-9891-37ce7014f23d.jpeg?format=webp;ChIJC9p45m2dX0YRnN8CKYF1lxg;4.0;13;
gym_001047;Vanadislundens utegym;59.343062;18.040353;Stockholm;Vanadislunden i korsningen Frejgatan/Sveavägen, 11326, Stockholm;https://motionera.stockholm/hitta-utegym/utegym/vanadislundens-utegym;Vanadislunden i korsningen Frejgatan/Sveavägen Vanadislundens utegym ligger vid den nedre lekplatsen mot Sveavägen. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/1f6369f0-c608-4a51-9891-37ce7014f23d.jpeg;;;;
gym_001048;Vänersborgs utegym;58.3963102;12.3026806;Vänersborg;Ursandsvägen, Vänersborg, Vänersborgs kommun, Västra Götalands län, 462 20, Sverige;;;;;;;
gym_001049;Vänersborgs utegym och hinderbana;58.3827734;12.336089;Vänersborg;462 32 Vänersborg;;;;;;;
gym_001050;Vann Spa utegym;58.4429261;11.575739;Brastad;Lingådde Lingatan 100, 454 92 Brastad;;;;;;;
gym_001051;Vannaröds utegym;56.042553;13.6747212;Sösdala;Slottsgatan 8, 282 71 Sösdala;;;;;;;
gym_001052;Vapnö Utegym;56.6903145;12.8348553;Halmstad;305 91 Halmstad;https://www.halmstad.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym.n1171.html;"I Vapnö grustäkt, intill motionsslingorna på Galgberget, finns en kombinerad hinderbana och utegym. Från 5-kilometersslingan på Galgberget hittar du en avtagsväg in till grustäkten. Det går också bra att parkera om du kommer med bil. I Vapnö grustäkt finns även en grillplats, vindskydd och en egen motionsslinga. Här finns
Utrustning för en blandad träning med hjälp av träredskap, så som höga och låga häckar, armgång, klättervägg, marklyft, rodd och stocklyft
Löst underlag av sand och de är svårt att ta sig från parkeringen till gymmet.";;;;;
gym_001053;Varbergs kusthotells utegym;57.0888603;12.2439776;Varberg;Sanatorievägen, Apelvikshöjd, Sörse, Varberg, Varbergs kommun, Hallands län, 432 53, Sverige;;;;;;;
gym_001054;Varbergs utegym;57.1167667;12.281794;Varberg;Västgötagatan, Håsten, Nedregården, Varberg, Varbergs kommun, Hallands län, 432 32, Sverige;;;;ChIJ51gj8_8rUEYRh86Wjwhe--g;2.3;3;
gym_001055;Vårbergstoppens utegym;59.273329;17.874997;Stockholm;Örnholmsbrinken 126, 12742, Skärholmen;https://motionera.stockholm/hitta-utegym/utegym/varbergstoppens-utegym;På parkvägen upp mot Vårbergstoppen finns ett utegym med flera redskap. Klicka på Mina favoriter för att jämföra dina sparade verksamheter. Här finns även räckhäv i olika nivåer samt en stretchyta.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/e6d4084d-12f4-462d-bad3-c2a457a0e912.jpeg;;;;
gym_001056;Vårflodsparkens utegym;59.285734;18.059153;Stockholm;Viborgska vägen 24, 12237, Enskede;https://motionera.stockholm/hitta-utegym/utegym/varflodsparkens-utegym;Välkommen till ett litet utegym med grusunderlag beläget i Vårflodsparken. Klicka på Mina favoriter för att jämföra dina sparade verksamheter. Utegymmet är till för spontanidrott - det kan alltså inte bokas och är inte avsedd för organiserad idrott. Kom ihåg att visa hänsyn till närboende och andra besökare. Om det är många som vill träna samtidigt, tänk på att samsas och ge alla möjlighet att träna. Intill utegymmet finns flera möjligheter till spontanidrott såsom bollplan, basketplan och pingisbord. Utöver detta finns även lekplats, plaskdamm och sittplatser med bord, samt grillplats i närheten. Närmaste station: Sockenplan (tunnelbana);https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/fcfe0372-c6c6-4052-a857-88b170ec4ce9.jpeg;ChIJG0WgTIF3X0YRsNw2UL_kom0;3.0;4;
gym_001057;Vårgårdens utegym;59.277089;17.884999;Stockholm;Vårholmsbackarna 84, 12744, Skärholmen;https://motionera.stockholm/hitta-utegym/utegym/vargardens-utegym;Intill Vårgårdens parklek hittar du ett utegym med fem olika redskap där du använder kroppen som motstånd. Klicka på Mina favoriter för att jämföra dina sparade verksamheter. Intill Vårgårdens parklek hittar du ett utegym med fem olika redskap där du använder kroppen som motstånd. Gymmet är därmed lämpligt för människor i alla åldrar och oberoende av funktionsnedsättning.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/a093824e-a7f2-42f4-89a0-970176c6a2b5.jpeg;;;;
gym_001058;Värmdöhallens utegym;59.374947;18.4028945;Tynningö;Bygdegårdsvägen 2, 134 92 Tynningö;;;;;;;
gym_001059;Värnamos utegym;57.1690103;14.0505313;Värnamo;27, Mossle, Värnamo, Värnamo kommun, 331 32, Sverige;;;;;;;
gym_001060;Värnamos utegym 2;57.1910776;14.0296161;Värnamo;Slottsvägen 10, 331 51 Värnamo;;;;ChIJk4XcMgDBUEYR-U-L8IaAHqk;;;
gym_001061;Varvsparkens utegym;63.8209631;20.2617924;Umeå;Varvsgatan 4, 904 20 Umeå;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/varvsparken.4.27a2de8b172da059ace1a16.html;I Varvsparken vid Varvsgatan på Teg finns ett mindre utegym. Det är ett klassiskt gym med två stationer där du kan träna hela kroppen.;https://www.umea.se/images/18.746961ab192b2b4051ac4f6/1730283992430/Varvsparken_gym.png;ChIJkTGofwlbfEYRLxHbO44T4iQ;3.9;59;
gym_001062;Vasaparkens utegym;59.340342;18.038607;Stockholm;Vasaparken, mot Torsgatan, 11123, Stockholm;https://motionera.stockholm/hitta-utegym/utegym/vasaparkens-utegym;Detta utegym ligger på höjden i Vasaparkens västra del. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/a7d3e910-b9da-4ffd-9d87-13cb4bd0937c.jpeg;ChIJGaczAHudX0YRWhRGeHe-vV8;3.7;20;
gym_001063;Vasaparkens utegym i Falun;60.6053747;15.6400412;Falun;Promenaden, Falun, Falu kommun, Dalarnas län, 791 82, Sverige;;;;;;;
gym_001064;Vasaskolans utegym;59.5892757;18.1049782;Lindholmen;Krokusvägen, Djurgården, Stenby, Lindholmen, Vallentuna kommun, Stockholms län, 186 94, Sverige;;;;;;;
gym_001065;Väses utegym;59.3865799;13.8458218;;;;;;ChIJWXpZrae-XEYRPADHpXJU1II;4.5;138;
gym_001066;Västergårdsparkens utegym;59.3811463;17.9831655;Solna;Stenknäcksgatan 16B, 170 60 Solna;;;;ChIJzULYbwCdX0YRZQ7ItSZSZK0;5.0;1;
gym_001067;Västergarns utegym;57.4403005;18.1518001;Gotlands Tofta;622 30 Gotlands Tofta;;;;ChIJF_8-3Xuj90YRSHjoE9_We-0;5.0;1;
gym_001068;Västermalmsparkens utegym;63.625611;19.9098828;Hörnefors;Bruksgatan, Bruket, Hörnefors, Umeå kommun, Västerbottens län, 910 20, Sverige;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/vastermalmsparkenhornefors.4.27a2de8b172da059ace2186.html;;;;;;
gym_001069;Västerstråsjös utegym;61.9654316;16.2442245;Hudiksvall;Gröntjärnsleden, Hudiksvalls kommun, Gävleborgs län, Sverige;;;;;;;
gym_001070;Västervikens utegym;59.3792761;17.0250718;Strängnäs;645 33 Strängnäs;;;;ChIJG393CFv_XkYR-D8bcKXk6ww;5.0;2;
gym_001071;Västerviks utegym;57.7433337;16.6313516;Västervik;Vassbäcksvägen, Karstorp, Nyhagen, Västervik, Västerviks kommun, Kalmar län, 593 32, Sverige;;;;;;;
gym_001072;Västra Karups utegym;56.4027877;12.7246195;Västra Karup;Glimmingevägen 85, 269 74 Västra Karup;;;;;;;
gym_001073;Västra Mark utegym;56.191158;15.5968383;Västramark;371 41 Västramark;;;;ChIJw7wS_mRsVkYRytR1iYIMrn8;4.5;8;
gym_001074;Västra Orminges utegym;59.3294874;18.2410779;Saltsjö-boo;Arnövägen, Krokhöjden, Björknäs, Boo, Nacka kommun, Stockholms län, 132 34, Sverige;;;;;;;
gym_001075;Västra Strandens utegym;65.582271;22.1287993;Luleå;Repslagargatan 4K, 972 39 Luleå;;;;ChIJeR_fZOtlf0YR4dND-CfllWg;5.0;4;
gym_001076;Västralunds utegym;57.7557894;16.610667;;Västralund, Hasselvändan, Västralund, Västervik, Västerviks kommun, Kalmar län, 593 37, Sverige;;;;;;;
gym_001077;Vättlefjäll motionscentrum (utegym 2244);57.81306539240681;12.052583292155589;Göteborg;;https://goteborg.se/wps/portal/start/uppleva-och-gora/idrott-motion-och-friluftsliv/motion-och-halsa/utomhusmotion/hitta-utegym-och-utetraning?id=6343;Ruddalens utegym ligger i Ruddalens idrottscentrum och nära områdets motionsspår. Utegymmet har många olika träningsredskap i trä där du kan styrketräna hela kroppen. Här finns också en så kallad träningsmodul eller cage där du kan utföra en mängd olika övningar med din egen kroppsvikt. Här kan du till exempel göra axelpress, ryggdrag och upphopp, gå balansgång och träna med battlerope. Hitta instruktioner för redskapen på goteborg.se/tranagratis . Närmaste hållplats: Musikvägen (spårvagn) och Kavåsvägen (buss). ;https://s3.eu-north-1.amazonaws.com/gbg.serviceguiden/61e0a348cfc4d247ccaa2f66_61f3978a23d71011c0893968_large.jpg;ChIJPzUI7K5fRUYReGhZ4C9k_M0;;;
gym_001078;Vättlefjälls utegym;57.8138496;12.0535332;;styrkemotionsplats, Kryddnejlikegatan, Lövgärdet, Nordost, Göteborgs Stad, Västra Götalands län, 424 43, Sverige;;;;;;;
gym_001079;Vattmyra Utegym;59.4315867;17.8379678;Järfälla;Ridstigen 17, 177 39 Järfälla;;;;ChIJFWjSqxChX0YRAQAgjuXozjE;4.6;5;
gym_001080;Vaxholm utegym;59.406665;18.3076049;Vaxholm;Eriksövägen 44, 185 37 Vaxholm;;;;ChIJ7VpzoBmEX0YRyipnX7g0yoU;4.0;1;
gym_001081;Veddestaspårets Utegym;59.402395;17.8416675;Järfälla;Vinlandsvägen, 175 61 Järfälla;https://www.naturkartan.se/sv/stockholms-lan/veddesta-sparet-utegym?guide_id=109;;;ChIJS_hSFIOfX0YRIetJeI8ErBY;3.4;14;
gym_001082;Velamsundsvägens utegym;59.3467548;18.319966;Saltsjö-boo;Velamsundsvägen 31, 132 36 Saltsjö-boo;;;;ChIJZe42_0CBX0YRat-rWCedaWE;5.0;1;
gym_001083;Velanda Utegym;58.2281351;12.3121684;Trollhättan;Lövhagevägen 2, 461 98 Trollhättan;;;;ChIJdx5HlO8_RUYRVDfXc7Ef4g4;;;
gym_001084;Venaspårets utegym;59.2876593;15.2393887;Örebro;Hjortstorpsvägen 56, 703 66 Örebro;;Här finns lite mindre utrustade utegym, som ligger i anslutning till motionsspår;;ChIJDbO3NgkVXEYRWKh6fjJ3nPM;4.1;98;
gym_001085;Vendelfridsparken;55.58548;12.97593;Malmö;Hedåkersvägen 29F, 217 64 Malmö, Sweden;;Nära utegymmet finns en tennisbana och en fotbollsplan. Utegymmet är byggt i närheten av lekplatsen med ett stort klätternät mellan som kan användas både av de som tränar och barn.;;ChIJJQWo2y6nU0YRbGaJeR0NcKA;;;
gym_001086;Vendelsömalms utegym;59.180933;18.1777632;Vendelsö;136 67 Vendelsö;;;;;;;
gym_001087;Vens utegym;55.9069795;12.6955821;Ven;261 95 Ven;;;;;;;
gym_001088;Vera Sandbergs allé utegym;57.6928226;11.9756977;Göteborg;Vera Sandbergs allé, 411 33 Göteborg;;;;ChIJZ_SJN-DzT0YR3_GZ8tFKS9Y;4.9;31;
gym_001089;Vesperns utegym;59.250507;18.115213;Stockholm;Skönstaviks allé 16, 12868, Sköndal;https://motionera.stockholm/hitta-utegym/utegym/vespern;Ett litet utegym med ett fåtal redskap som ligger på lekplatsen Vespern vid Skönstaviks allé. På platsen finns ett multiträningsredskap med övningar för: Gymredskapen är placerade i anslutning till lekplatsen. I parken som ligger alldeles i närheten, bakom Sköndalsvägen, finns en multibollplan och boulebana.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/7e579fac-5c9f-4b8f-a657-3ba740a2b858.jpeg;;;;
gym_001090;Vessige utegym;56.9785032;12.6575586;Vessigebro;311 64 Vessigebro;;;;ChIJz0_jlunKUUYRiBaBwPN_-UY;4.4;14;
gym_001091;Viaskogens utegym;59.1106685;15.141955;Kumla;692 36 Kumla;;;;ChIJN7qiC4ANXEYRi72HwsM86I4;4.3;37;
gym_001092;Vibyspårets utegym;59.4664351;17.8916002;;;;;;ChIJXW5hNqOYX0YRdYeV7mI4pOs;4.4;30;
gym_001093;Videdalsparken;55.58963453889932;13.067303869727073;Malmö;Öster, Malmö, Sweden;;I Videdalsparken finns flera olika aktivitetsytor samlade vid utegymmet. Här finns boulebana, kickbikeyta, tennisbana och en basketplan. På gymmet finns också en stor träningsställning.;;;;;
gym_001094;Vidingsjös utegym;58.3703916;15.6429267;Linköping;Vidingsjö Motionscentrum, 589 53 Linköping;;;;ChIJwZmdmF5uWUYRnLq0TbgJzc4;4.5;659;
gym_001095;Viking Utegym Väsby;59.5213677;17.9229937;;Viking Gym Väsby, Smedsgärdsspåret, Väsbyskogen, Vilunda, Upplands Väsby, Upplands Väsby kommun, Stockholms län, 194 45, Sverige;;;;ChIJkVNWmQ6YX0YRjfNQmDdejk0;4.5;2;
gym_001096;Vikingavägens utegym;62.4058194;17.2488022;Granlo;Vikingavägen, Högom, Granlo, Sundsvalls tätortsområde, Selångers distrikt, Sundsvalls kommun, Västernorrlands län, 857 42, Sverige;;;;;;;
gym_001097;Viksjö Utegym;59.4125893;17.8088132;Järfälla;175 43 Järfälla;;;;ChIJoyWMAwGhX0YR9emndErjkvA;4.6;7;
gym_001098;Vildmannavallens utegym;63.8367867;20.2681247;Umeå;Paradvägen, I20-området, Umeå, Umeå kommun, Västerbottens län, 903 45, Sverige;;;;;;;
gym_001099;Vilunda utegym och skatepark;59.5183172;17.9201281;Upplands Väsby;Dragonvägen 86, 194 33 Upplands Väsby;;;;ChIJi3R2Ly6ZX0YRuwpHchHG09w;;;
gym_001100;Vilundabadets utegym;59.516349;17.9206245;Vilunda;Hotellvägen, Odenslunda, Vilunda, Upplands Väsby, Upplands Väsby kommun, Stockholms län, 194 73, Sverige;;;;;;;
gym_001101;Vimmerby Utegym;57.6820051;15.8796966;Vimmerby;Snokebovägen 102, 598 94 Vimmerby;;;;ChIJ96QoTCnLWUYRZ0dShXVH6Y4;4.5;4;
gym_001102;Vindängens utegym;58.152776;13.5552352;Falköping;Bangatan, Vilhelmsro, Falköpings distrikt, Falköping, Falköpings kommun, Västra Götalands län, 521 40, Sverige;;;;;;;
gym_001103;Vintervikens utegym;59.311535;18.004967;Stockholm;Vinterviksvägen 8, 11765, Stockholm;https://motionera.stockholm/hitta-utegym/utegym/vintervikens-utegym;Utegym nära Blommensbergs bollplan och Vintervikshallen. Klicka på Mina favoriter för att jämföra dina sparade verksamheter.;https://motionera.stockholm/optimized/serviceunitspage/filer/hitta/1d77d0cc-329f-4b0f-ac44-33660e2087e8.jpeg;;;;
gym_001104;Vipeholms utegym;55.7027172;13.2283023;;;;;;;;;
gym_001105;Visättra utegym;59.215468;17.9614619;Huddinge;Kvarnängsvägen 12, 141 49 Huddinge;;naturgym;;ChIJeVkiv-5wX0YRp5FKE2Mr-UM;4.4;36;
gym_001106;Visholmens utegym;59.380147;17.0244917;Strängnäs;Sidövägen 1B, 645 33 Strängnäs;;;;ChIJG393CFv_XkYR-D8bcKXk6ww;5.0;2;
gym_001107;Viskans utegym;57.7415893;12.9333839;Borås;Campinggatan, Alideberg, Borås, Borås kommun, Västra Götalands län, 506 40, Sverige;;;;;;;
gym_001108;Vitalisskogens utegym;58.9008558;17.5391351;;Vitalisskogens utegym, Mastgatan, Nyängen, Trosa, Trosa kommun, Södermanlands län, 619 35, Sverige;;;;ChIJmQJPB3BHX0YRRJbkJGxiBr0;4.2;10;
gym_001109;Vrångö utegym;57.576560;11.786385;Vrångö;Gyssebergsvägen;;Vrångö utegym ligger i anslutning till Vrångövallen Vrångö IF.;;;;;
gym_001110;Vrinnevi utegym;58.5675724;16.1899596;;;https://www.naturkartan.se/sv/ostergotlands-lan/vrinnevi-hinderbana;;;ChIJ8yW3WqI7WUYROqN8lGER-I4;4.2;58;
gym_001111;Wallenstam Pep Park;59.3570798;17.8853128;;Multrågatan, Råcksta, Hässelby-Vällingby stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, 162 54, Sverige;;;;;;;
gym_001112;Wättinge gårdsväg utegym;59.231245;18.2439191;;;;;;ChIJOciapux-X0YRhkoIb8YDH_4;4.1;34;
gym_001113;Wendelsbergs utegym;57.66473001020192;12.128491555216277;Mölnlycke;;;Gymmen består av 9 redskap vardera med möjlighet till mångsidig och varierad träning.;;ChIJMdi0YlvxT0YRdBEk60WSd8Q;4.0;2;
gym_001114;Wennbergsparkens utegym;59.3757479;13.4923682;;;;Speciellt handikappanpassat;;ChIJO69zFG2zXEYR3aMdxAtxGfQ;3.0;2;
gym_001115;Ytterby utegym;57.9734953;16.7993315;;Ytterby utegym, Jungfruhamsvägen, Ytterby, Västerviks kommun, Kalmar län, Sverige;;;;;;;
gym_001116;Baronbackarnas utegym;59.29005607958427;15.197538865894794;Örebro;Hjalmar Bergmans väg 70, 703 59 Örebro;;;;ChIJN4YKoS0VXEYR1R-wWeiRHtI;;;
gym_001117;Svampens utegym;59.286838190292855;15.227180996361865;Örebro;Längbrogatan 32, 703 67 Örebro;;;;ChIJJdf4OxAVXEYRK393QVKXbcI;4.5;2;
gym_001118;Saxonparkens utegym;59.233862711684054;15.243676710174162;Örebro;Tallrisvägen 22S, 702 34 Örebro;;;;ChIJg7zevnEUXEYRKygKJwEXxXU;4.0;199;
gym_001119;Utegym Vivalla;59.29671278935261;15.176669818634915;Örebro;703 60 Örebro;;;;ChIJ3U5HeAAVXEYRwoRYUfVpiqo;;;
gym_001120;Ånäsparkens utegym;59.27069308522426;15.19594192588496;Örebro;703 43 Örebro;;;;ChIJMY2D2d0UXEYRVi5QDZrOf3w;4.1;41;
gym_001121;Karlslunds Motionscentral;59.274720633156804;15.14696532657504;Örebro;Gäddestavägen 3, 703 48 Örebro;;Här finns lite mindre utrustade utegym, som ligger i anslutning till motionsspår;;ChIJV4BrGy9rXEYR-ztZg3slKBQ;4.2;295;
gym_001122;Bottnaryds idrottsplats utegym;57.77642315174843;13.828946986639286;Jönköping;Idrottsvägen 3, 560 25 Bottnaryd;;;;ChIJ9aJ74aF8WkYRFgYwi-baLSM;4.5;50;
gym_001123;Nyarpsstugan i Bankeryds utegym;57.856970586708314;14.143264384071434;Jönköping;Nyarpsgatan 1, 564 34 Bankeryd;;;;ChIJW2ogwfJpWkYR0_GFsBXSniM;5.0;1;
gym_001124;Utegym Bankeryd, Furuvik;57.86513010197987;14.122522087375867;Jönköping;Verkstadsvägen 2, 564 35 Bankeryd;;;;ChIJ843N-IxpWkYRmGsmhgOzs5s;;;
gym_001125;Gränna Hamnvägs utegym;58.026646504097506;14.460908715274654;Jönköping;Hamnvägen 26, 563 31 Gränna;;;;;;;
gym_001126;Grännaberget GBOKs utegym;58.01803049907148;14.468494246788744;Jönköping;STADSBERGET 8, 563 91 Gränna;;;;ChIJVZ7u8kI5WkYRIclLNb9jKRY;4.3;4;
gym_001127;Hovslätts IKs utegym;57.73225092502849;14.124571518578865;Jönköping;Idrottsgatan 7, 556 26 Jönköping;;;;ChIJcwGssjpyWkYRIff-vwwg_PQ;;;
gym_001128;Huskvarna IKHP-stugans utegym;57.80825194547448;14.282043207724518;Jönköping;Norra Klevaliden 11, 561 93 Huskvarna;;;;ChIJFXfysc9sWkYRsXj3qzTeqTU;;;
gym_001129;Puls Arenas utegym;57.73920813157824;14.145566088326262;Jönköping;Kärrhöksgatan 96, 556 12 Jönköping;;;;ChIJn0lPkYlzWkYRjjsrcFmGXGM;;;
gym_001130;Vapenvallens utegym;57.7847836896345; 14.27576509488096;Jönköping;Faktorigatan 59, 561 43 Huskvarna;;;;ChIJD01R4S1tWkYRRm6e5W5ICBE;;;
gym_001131;Öxnegårdens utegym;57.77473923061526;14.254534202999189;Jönköping;Oxhagsgatan 115 Öxnegården, 561 50 Huskvarna;;;;ChIJwYhHRCltWkYRjVNMcomuGIs;;;
gym_001132;Friardalens utegym;57.774605558225346;14.148607403911225;Jönköping;Björngatan 30A, 553 37 Jönköping;;;;;;;
gym_001133;Utegym Österängen;57.784648596410904;14.238137318867674;Jönköping;Birkagatan, 554 63 Jönköping;;;;ChIJZef22hZtWkYRM6pc99zLUII;4.4;7;
gym_001134;Lekeryd LSSKs utegym;57.774048558922225;14.423908472297168;Jönköping;Idrottsvägen, 561 95 Lekeryd;;;;ChIJE9qibSoSWkYRLEW16zsXzNY;;;
gym_001135;Jönköpings Orienteringsklubbs utegym;57.69256304569809;14.09031484269022;Jönköping;ÅSABADET 1, 562 40 Taberg;;;;ChIJQdcXpeNzWkYRlJhJ_ubAUYQ;;;
gym_001136;Örserums IKs utegym;58.00717826264951;14.56735922991514;Jönköping;563 91 Gränna;;;;ChIJidgR88M4WkYRCb2LqWilCC4;;;
gym_001137;Utegym Pålsjö Skog;56.065507446461964;12.683920917053328;Helsingborg;Landborgspromenaden, 254 33 Helsingborg;;I Pålsjö skog ligger Helsingborgs äldsta utegym. Det ligger ovanför trapporna från Dag Hammarskölds väg, och du når det från bland annat motionsslingorna i området. Pålsjö naturområde är en av helsingborgarnas käraste plats för friluftsliv och rekreation.Utegymmet rustades upp under hösten 2016.;;ChIJiUJrJSIyUkYRDPSPPe9bpRY;4.3;37;
gym_001138;Råås utegym;56.00213386893254;12.740785532970618;Helsingborg;Kustgatan 64A, 252 70 Råå;;;;;;;
gym_001139;Gredby utegym;59.464876515137306;16.875272454308295;Eskilstuna;Vadmansgatan 12B, 632 22 Eskilstuna;https://www.eskilstuna.se/kultur-och-fritid/idrott-motion-och-friluftsliv/utegym/gredby-utegym;Gymmet finns i norra delen av Lötbacken, längs med gång- och cykelbanan utmed järnvägen. Informationstavla om redskapen finns på platsen. Parkering finns längs med Gredbergsgatan 50 meter sydost om utegymmet.;https://www.eskilstuna.se/images/18.3737cfbb1784a0f106e1128d/1699017028793/x1280p/Utegym%20Gredby.webp;;;;
